ticker,asset_class,currency,vol_annual,mdd_1y,var_95_1y,cvar_95_1y,beta_sp500_1y,downside_beta_sp500_1y,beta_ks200_1y,downside_beta_ks200_1y,corr_sp500_60d,corr_kospi200_60d,beta_soxx_1y,downside_beta_soxx_1y,corr_soxx_60d,beta_uso_1y,beta_gld_1y,avg_stress_ret,adv_60,vol_annual_krw,mdd_1y_krw,var_95_1y_krw,cvar_95_1y_krw,beta_sp500_1y_krw,downside_beta_sp500_1y_krw,beta_ks200_1y_krw,downside_beta_ks200_1y_krw,corr_sp500_60d_krw,corr_kospi200_60d_krw,beta_soxx_1y_krw,downside_beta_soxx_1y_krw,corr_soxx_60d_krw,beta_usdkrw_1y,beta_uso_1y_krw,beta_gld_1y_krw,beta_kr_financial_basket_1y_krw,avg_stress_ret_krw,return_observation_count,stress_observation_count,sp500_overlap_count,ks200_overlap_count,soxx_overlap_count,usdkrw_overlap_count,uso_overlap_count,gld_overlap_count,kr_financial_overlap_count,annual_return_1y_krw,sharpe_1y_krw_proxy,data_version
SLV,commodity_etf,USD,0.341151,-0.397025,-0.045156,-0.09381,0.481664,0.587307,0.104608,0.152556,0.561241,0.140232,0.251071,0.356149,0.481619,0.253691,1.237005,-0.002979,2992007756071.614,0.341151,-0.397025,-0.045156,-0.09381,0.481664,0.587307,0.104608,0.152556,0.561241,0.140232,0.251071,0.356149,0.481619,0.659637,0.253691,1.237005,0.023357,-0.002979,4873,261,4873,4606,1260,4292,4873,4873,4632,1.366052,2.286866,20260605
SMH,equity_etf,USD,0.307123,-0.10433,-0.029484,-0.038708,1.181609,1.091191,0.117334,0.039288,0.707642,0.170353,0.955236,0.973713,0.977097,0.220687,0.26116,-0.001074,6812143756938.466,0.307123,-0.10433,-0.029484,-0.038708,1.181609,1.091191,0.117334,0.039288,0.707642,0.170353,0.955236,0.973713,0.977097,0.535687,0.220687,0.26116,0.003233,-0.001074,4873,261,4873,4606,1260,4292,4873,4873,4632,1.81004,5.729094,20260605
SOL-USD,crypto,USD,0.995544,-0.681489,-0.06081,-0.086831,1.643201,1.573198,-0.078321,-0.125687,0.349485,-0.099189,0.749246,0.898166,0.152494,0.112522,0.343719,0.011753,545664742524648.3,0.995544,-0.681489,-0.06081,-0.086831,1.643201,1.573198,-0.078321,-0.125687,0.349485,-0.099189,0.749246,0.898166,0.152494,0.290914,0.112522,0.343719,-0.008206,0.011753,2245,66,1544,1502,1259,1598,1544,1544,1501,-0.646244,-1.112595,20260605
SPLV,equity_etf,USD,0.167263,-0.072029,-0.013415,-0.019992,0.763004,0.782069,-0.010432,0.03964,0.565778,-0.27585,0.129286,0.112073,0.07476,0.130033,0.253515,-0.001171,287491210111.256,0.167263,-0.072029,-0.013415,-0.019992,0.763004,0.782069,-0.010432,0.03964,0.565778,-0.27585,0.129286,0.112073,0.07476,0.736799,0.130033,0.253515,-0.020677,-0.001171,3792,153,3792,3574,1260,3339,3792,3792,3586,0.121409,0.661659,20260605
SPY,equity_etf,USD,0.20694,-0.060534,-0.013968,-0.01948,1.0,1.0,0.054106,0.044807,1.0,-0.038279,0.400754,0.428778,0.627548,0.213869,0.242275,-0.001459,66750448945777.76,0.20694,-0.060534,-0.013968,-0.01948,1.0,1.0,0.054106,0.044807,1.0,-0.038279,0.400754,0.428778,0.627548,0.60636,0.213869,0.242275,-0.003572,-0.001459,4873,261,4873,4606,1260,4292,4873,4873,4632,0.426749,2.806069,20260605
TAIL,tail_risk_etf,USD,0.180963,-0.133348,-0.011129,-0.017338,-0.400511,-0.574722,-0.177782,-0.240081,-0.001324,-0.149618,-0.219193,-0.345531,-0.234337,-0.037319,0.295192,0.001798,7472527824.107022,0.180963,-0.133348,-0.011129,-0.017338,-0.400511,-0.574722,-0.177782,-0.240081,-0.001324,-0.149618,-0.219193,-0.345531,-0.234337,1.18648,-0.037319,0.295192,-0.088215,0.001798,2302,104,2302,2167,1260,2025,2302,2302,2166,0.011721,-0.143949,20260605
TAN,equity_etf,USD,0.437186,-0.129003,-0.030999,-0.040309,1.256259,1.310207,0.256739,0.254135,0.522642,0.108445,0.550022,0.451957,0.597175,0.323761,0.267413,-0.00554,122892398807.77979,0.437186,-0.129003,-0.030999,-0.040309,1.256259,1.310207,0.256739,0.254135,0.522642,0.108445,0.550022,0.451957,0.597175,0.273245,0.323761,0.267413,0.097474,-0.00554,4551,231,4551,4301,1260,4005,4551,4551,4326,1.3642,3.606052,20260605
TIP,bond_etf,USD,0.14264,-0.035521,-0.008666,-0.014143,0.210169,0.187606,-0.11707,-0.101851,0.603227,-0.222694,0.048457,0.021021,0.15141,0.08384,0.389379,-0.000605,385332917761.0458,0.14264,-0.035521,-0.008666,-0.014143,0.210169,0.187606,-0.11707,-0.101851,0.603227,-0.222694,0.048457,0.021021,0.15141,0.928154,0.08384,0.389379,-0.072218,-0.000605,4873,261,4873,4606,1260,4292,4873,4873,4632,0.15243,1.257892,20260605
TLT,bond_etf,USD,0.204586,-0.05765,-0.010747,-0.016623,0.052794,-0.020432,-0.18843,-0.180438,0.699212,-0.201474,0.037056,-0.003877,0.290079,-0.00495,0.446906,0.000645,3755142831550.0713,0.204586,-0.05765,-0.010747,-0.016623,0.052794,-0.020432,-0.18843,-0.180438,0.699212,-0.201474,0.037056,-0.003877,0.290079,0.9992,-0.00495,0.446906,-0.117363,0.000645,4873,261,4873,4606,1260,4292,4873,4873,4632,0.163382,1.060522,20260605
TSLA,us_stock,USD,0.577205,-0.29582,-0.043229,-0.060494,1.436829,1.484307,0.166114,0.035359,0.589617,0.150155,0.850903,0.943152,0.496056,0.250643,0.281239,-0.002331,34594217603679.805,0.577205,-0.29582,-0.043229,-0.060494,1.436829,1.484307,0.166114,0.035359,0.589617,0.150155,0.850903,0.943152,0.496056,0.621298,0.250643,0.281239,0.023964,-0.002331,4007,153,4007,3777,1260,3531,4007,4007,3792,0.349914,0.683585,20260605
TSM,us_stock,USD,0.339079,-0.138127,-0.031803,-0.040803,1.049515,1.021377,0.267234,0.129135,0.578441,0.155663,0.798922,0.842629,0.61191,0.208349,0.268542,-0.000724,7561203290240.516,0.339079,-0.138127,-0.031803,-0.040803,1.049515,1.021377,0.267234,0.129135,0.578441,0.155663,0.798922,0.842629,0.61191,0.461684,0.208349,0.268542,0.062945,-0.000724,4873,261,4873,4606,1260,4292,4873,4873,4632,1.531516,4.227416,20260605
UNG,commodity_etf,USD,0.506872,-0.392012,-0.054895,-0.086105,0.397839,0.489534,-0.087099,0.007115,-0.087563,0.027478,0.118239,0.195513,-0.206578,0.278523,0.369673,-0.006396,160617797780.2858,0.506872,-0.392012,-0.054895,-0.086105,0.397839,0.489534,-0.087099,0.007115,-0.087563,0.027478,0.118239,0.195513,-0.206578,0.860798,0.278523,0.369673,-0.076176,-0.006396,4801,261,4801,4536,1260,4222,4801,4801,4561,-0.206333,-0.386888,20260605
UNH,us_stock,USD,0.333969,-0.251639,-0.029259,-0.05519,0.895953,0.912808,0.022066,0.041037,0.315377,-0.050831,0.120233,0.025452,0.029364,0.17906,0.188679,-0.002754,4060792414554.7583,0.333969,-0.251639,-0.029259,-0.05519,0.895953,0.912808,0.022066,0.041037,0.315377,-0.050831,0.120233,0.025452,0.029364,0.673552,0.17906,0.188679,-0.033905,-0.002754,4873,261,4873,4606,1260,4292,4873,4873,4632,0.503021,1.148409,20260605
URA,equity_etf,USD,0.362994,-0.257496,-0.048385,-0.059781,1.033785,1.071938,0.262076,0.262047,0.515349,0.159449,0.58533,0.77398,0.572983,0.278378,0.526392,-0.001116,294675595492.498,0.362994,-0.257496,-0.048385,-0.059781,1.033785,1.071938,0.262076,0.262047,0.515349,0.159449,0.58533,0.77398,0.572983,0.340993,0.278378,0.526392,0.101453,-0.001116,3916,153,3916,3689,1260,3458,3916,3916,3704,0.787024,1.531478,20260605
USMV,equity_etf,USD,0.157368,-0.055883,-0.012268,-0.018655,0.783306,0.788047,-0.00707,0.032211,0.736438,-0.249684,0.203676,0.19249,0.128504,0.125753,0.259712,-0.001302,334602387752.4615,0.157368,-0.055883,-0.012268,-0.018655,0.783306,0.788047,-0.00707,0.032211,0.736438,-0.249684,0.203676,0.19249,0.128504,0.732798,0.125753,0.259712,-0.025498,-0.001302,3675,127,3675,3464,1260,3246,3675,3675,3475,0.163964,1.035266,20260605
USO,commodity_etf,USD,0.383973,-0.181397,-0.038631,-0.06259,0.736305,0.968225,0.075944,0.174847,-0.31553,-0.157206,0.097849,0.160864,-0.406939,1.0,0.469519,-0.004588,5094592097420.916,0.383973,-0.181397,-0.038631,-0.06259,0.736305,0.968225,0.075944,0.174847,-0.31553,-0.157206,0.097849,0.160864,-0.406939,0.691617,1.0,0.469519,-0.002505,-0.004588,4873,261,4873,4606,1260,4292,4873,4873,4632,1.172913,2.418201,20260605
V,us_stock,USD,0.292455,-0.15573,-0.023229,-0.034957,0.988912,0.953716,0.041386,-0.0017,0.467166,-0.203233,0.268916,0.232222,-0.01428,0.202211,0.176338,-0.000509,3531691144847.7007,0.292455,-0.15573,-0.023229,-0.034957,0.988912,0.953716,0.041386,-0.0017,0.467166,-0.203233,0.268916,0.232222,-0.01428,0.600808,0.202211,0.176338,0.00885,-0.000509,4569,231,4569,4318,1260,4020,4569,4569,4343,-0.020379,-0.202691,20260605
VCIT,bond_etf,USD,0.114181,-0.037626,-0.008371,-0.013738,0.258422,0.209499,-0.092765,-0.10123,0.740859,-0.22232,0.07308,0.046145,0.279944,0.053936,0.316969,-0.000339,1446637876907.0095,0.114181,-0.037626,-0.008371,-0.013738,0.258422,0.209499,-0.092765,-0.10123,0.740859,-0.22232,0.07308,0.046145,0.279944,0.851521,0.053936,0.316969,-0.0544,-0.000339,4156,158,4156,3919,1260,3668,4156,4156,3936,0.175425,1.497593,20260605
VCSH,bond_etf,USD,0.105458,-0.040364,-0.008556,-0.013455,0.252292,0.192616,-0.08674,-0.098904,0.630009,-0.211024,0.051375,0.029157,0.159225,0.059943,0.287846,0.000167,607126400845.9133,0.105458,-0.040364,-0.008556,-0.013455,0.252292,0.192616,-0.08674,-0.098904,0.630009,-0.211024,0.051375,0.029157,0.159225,0.877396,0.059943,0.287846,-0.048402,0.000167,4156,158,4156,3919,1260,3668,4156,4156,3936,0.157948,1.372306,20260605
VGIT,bond_etf,USD,0.112033,-0.043851,-0.008549,-0.013473,0.179356,0.081076,-0.11677,-0.139876,0.661783,-0.212023,0.033704,0.004895,0.195142,0.038921,0.31555,0.000715,291612391394.6963,0.112033,-0.043851,-0.008549,-0.013473,0.179356,0.081076,-0.11677,-0.139876,0.661783,-0.212023,0.033704,0.004895,0.195142,0.892368,0.038921,0.31555,-0.06752,0.000715,4156,158,4156,3919,1260,3668,4156,4156,3936,0.147702,1.238201,20260605
VGLT,bond_etf,USD,0.16977,-0.053459,-0.009734,-0.015913,0.041791,-0.085173,-0.152243,-0.170742,0.713513,-0.192277,0.033512,-0.007958,0.296413,-0.020464,0.400868,0.001249,200600647003.44336,0.16977,-0.053459,-0.009734,-0.015913,0.041791,-0.085173,-0.152243,-0.170742,0.713513,-0.192277,0.033512,-0.007958,0.296413,0.902304,-0.020464,0.400868,-0.089975,0.001249,4129,158,4129,3893,1260,3641,4129,4129,3910,0.167177,1.150222,20260605
VGSH,bond_etf,USD,0.104823,-0.043601,-0.008396,-0.013329,0.220674,0.133604,-0.104102,-0.129861,0.565757,-0.216648,0.034883,0.013088,0.099182,0.056695,0.274474,0.000574,335841136245.48456,0.104823,-0.043601,-0.008396,-0.013329,0.220674,0.133604,-0.104102,-0.129861,0.565757,-0.216648,0.034883,0.013088,0.099182,0.898988,0.056695,0.274474,-0.060185,0.000574,4156,158,4156,3919,1260,3668,4156,4156,3936,0.145699,1.24428,20260605
VIG,equity_etf,USD,0.191008,-0.060104,-0.011565,-0.018223,0.889744,0.880222,0.013691,0.001823,0.891439,-0.189192,0.298016,0.291751,0.461027,0.186214,0.262616,-0.001252,386817580259.692,0.191008,-0.060104,-0.011565,-0.018223,0.889744,0.880222,0.013691,0.001823,0.891439,-0.189192,0.298016,0.291751,0.461027,0.66347,0.186214,0.262616,-0.019722,-0.001252,4873,261,4873,4606,1260,4292,4873,4873,4632,0.334288,2.292683,20260605
VNQ,equity_etf,USD,0.296622,-0.06859,-0.014776,-0.022083,1.073653,1.174096,0.042599,-0.032312,0.675976,-0.220524,0.24193,0.235399,0.31954,0.202022,0.228087,-0.001066,472853685978.3152,0.296622,-0.06859,-0.014776,-0.022083,1.073653,1.174096,0.042599,-0.032312,0.675976,-0.220524,0.24193,0.235399,0.31954,0.47255,0.202022,0.228087,-0.007678,-0.001066,4873,261,4873,4606,1260,4292,4873,4873,4632,0.243269,1.383703,20260605
VTI,equity_etf,USD,0.209246,-0.057382,-0.014192,-0.019705,1.005439,1.005062,0.057392,0.041195,0.99764,-0.048573,0.409599,0.437582,0.638232,0.215593,0.249998,-0.001582,2056221064226.553,0.209246,-0.057382,-0.014192,-0.019705,1.005439,1.005062,0.057392,0.041195,0.99764,-0.048573,0.409599,0.437582,0.638232,0.605779,0.215593,0.249998,-0.001996,-0.001582,4873,261,4873,4606,1260,4292,4873,4873,4632,0.430212,2.763807,20260605
VTV,equity_etf,USD,0.207941,-0.046744,-0.012563,-0.018128,0.960039,0.974724,0.043959,0.034444,0.835092,-0.130143,0.259583,0.261206,0.506039,0.223671,0.2424,-0.001634,1006314073004.9503,0.207941,-0.046744,-0.012563,-0.018128,0.960039,0.974724,0.043959,0.034444,0.835092,-0.130143,0.259583,0.261206,0.506039,0.617135,0.223671,0.2424,0.002081,-0.001634,4873,261,4873,4606,1260,4292,4873,4873,4632,0.412875,2.821987,20260605
VUG,equity_etf,USD,0.219895,-0.12916,-0.016958,-0.022984,1.023585,1.00378,0.060838,0.034763,0.956005,-0.001311,0.522269,0.570797,0.600004,0.202506,0.251463,-0.001451,967638845753.9662,0.219895,-0.12916,-0.016958,-0.022984,1.023585,1.00378,0.060838,0.034763,0.956005,-0.001311,0.522269,0.570797,0.600004,0.591245,0.202506,0.251463,-0.013359,-0.001451,4873,261,4873,4606,1260,4292,4873,4873,4632,0.423509,2.270575,20260605
VXUS,equity_etf,USD,0.183923,-0.081038,-0.016674,-0.023702,0.872462,0.905779,0.134171,0.131667,0.88023,0.040391,0.321669,0.320792,0.700188,0.180857,0.291862,-0.001139,804299938468.1437,0.183923,-0.081038,-0.016674,-0.023702,0.872462,0.905779,0.134171,0.131667,0.88023,0.040391,0.321669,0.320792,0.700188,0.520856,0.180857,0.291862,0.044541,-0.001139,3859,153,3859,3634,1260,3401,3859,3859,3648,0.46863,2.680677,20260605
WMT,us_stock,USD,0.234552,-0.152637,-0.023723,-0.035045,0.644384,0.625037,-0.100813,-0.128102,0.288483,-0.353334,0.127378,0.106668,0.023802,0.108985,0.285474,0.001375,3732924721925.519,0.234552,-0.152637,-0.023723,-0.035045,0.644384,0.625037,-0.100813,-0.128102,0.288483,-0.353334,0.127378,0.106668,0.023802,0.786413,0.108985,0.285474,-0.08161,0.001375,4873,261,4873,4606,1260,4292,4873,4873,4632,0.318829,1.097652,20260605
XBI,equity_etf,USD,0.31608,-0.085422,-0.026044,-0.030198,1.012356,0.987972,-0.004541,-0.067457,0.655028,-0.117534,0.45711,0.520026,0.382713,0.184765,0.250642,0.000468,1723021813174.9846,0.31608,-0.085422,-0.026044,-0.030198,1.012356,0.987972,-0.004541,-0.067457,0.655028,-0.117534,0.45711,0.520026,0.382713,0.593355,0.184765,0.250642,-0.052025,0.000468,4873,261,4873,4606,1260,4292,4873,4873,4632,0.8062,2.881205,20260605
XLB,equity_etf,USD,0.24231,-0.103058,-0.015586,-0.022635,1.011234,1.015734,0.102344,0.079949,0.670785,0.073552,0.330925,0.323723,0.580977,0.262825,0.342645,-0.001367,948130610604.6047,0.24231,-0.103058,-0.015586,-0.022635,1.011234,1.015734,0.102344,0.079949,0.670785,0.073552,0.330925,0.323723,0.580977,0.540904,0.262825,0.342645,0.017893,-0.001367,4873,261,4873,4606,1260,4292,4873,4873,4632,0.33241,1.660487,20260605
XLC,equity_etf,USD,0.227353,-0.080624,-0.015098,-0.019489,0.984436,0.986478,0.016064,0.003818,0.801984,-0.097607,0.378139,0.404344,0.208073,0.127719,0.200385,-0.000842,988851395051.5144,0.227353,-0.080624,-0.015098,-0.019489,0.984436,0.986478,0.016064,0.003818,0.801984,-0.097607,0.378139,0.404344,0.208073,0.615325,0.127719,0.200385,-0.054291,-0.000842,2000,103,2000,1888,1260,1765,2000,2000,1887,0.251637,1.485451,20260605
XLE,equity_etf,USD,0.305927,-0.142544,-0.025704,-0.033743,1.083481,1.199444,0.140635,0.143976,0.062077,-0.355628,0.223781,0.288822,-0.204958,0.515672,0.325018,-0.002884,4032909525636.047,0.305927,-0.142544,-0.025704,-0.033743,1.083481,1.199444,0.140635,0.143976,0.062077,-0.355628,0.223781,0.288822,-0.204958,0.560261,0.515672,0.325018,0.039567,-0.002884,4873,261,4873,4606,1260,4292,4873,4873,4632,0.611465,2.397938,20260605
XLF,equity_etf,USD,0.302975,-0.127534,-0.018344,-0.024102,1.214466,1.257619,0.087841,0.067038,0.714161,-0.181422,0.291232,0.303133,0.138948,0.246805,0.117913,-0.001081,3091153138077.2354,0.302975,-0.127534,-0.018344,-0.024102,1.214466,1.257619,0.087841,0.067038,0.714161,-0.181422,0.291232,0.303133,0.138948,0.480251,0.246805,0.117913,0.035273,-0.001081,4873,261,4873,4606,1260,4292,4873,4873,4632,0.152267,0.721114,20260605
XLI,equity_etf,USD,0.226834,-0.087623,-0.01692,-0.022079,1.002403,1.008593,0.079548,0.062709,0.752943,0.065467,0.343381,0.366661,0.674605,0.225019,0.25485,-0.002172,2556046743837.258,0.226834,-0.087623,-0.01692,-0.022079,1.002403,1.008593,0.079548,0.062709,0.752943,0.065467,0.343381,0.366661,0.674605,0.621092,0.225019,0.25485,0.020664,-0.002172,4873,261,4873,4606,1260,4292,4873,4873,4632,0.379448,2.014679,20260605
XLK,equity_etf,USD,0.240955,-0.112148,-0.020431,-0.028119,1.072712,1.032445,0.068896,0.028891,0.849975,0.135177,0.629792,0.669261,0.792865,0.202144,0.242844,-0.001321,3091295130690.7812,0.240955,-0.112148,-0.020431,-0.028119,1.072712,1.032445,0.068896,0.028891,0.849975,0.135177,0.629792,0.669261,0.792865,0.595942,0.202144,0.242844,-0.015127,-0.001321,4873,261,4873,4606,1260,4292,4873,4873,4632,0.825017,3.592534,20260605
XLP,equity_etf,USD,0.178825,-0.071573,-0.0156,-0.02176,0.668756,0.67349,-0.046904,-0.013133,0.452666,-0.32566,0.108635,0.08157,0.056266,0.140055,0.290895,-0.00134,1684081186691.8875,0.178825,-0.071573,-0.0156,-0.02176,0.668756,0.67349,-0.046904,-0.013133,0.452666,-0.32566,0.108635,0.08157,0.056266,0.779015,0.140055,0.290895,-0.048381,-0.00134,4873,261,4873,4606,1260,4292,4873,4873,4632,0.130847,0.629275,20260605
XLU,equity_etf,USD,0.210681,-0.079573,-0.017659,-0.025259,0.706911,0.721936,-0.004163,0.041415,0.421309,-0.170548,0.126701,0.124937,0.197454,0.142689,0.327828,-0.002025,1520237138107.1135,0.210681,-0.079573,-0.017659,-0.025259,0.706911,0.721936,-0.004163,0.041415,0.421309,-0.170548,0.126701,0.124937,0.197454,0.700659,0.142689,0.327828,-0.022416,-0.002025,4873,261,4873,4606,1260,4292,4873,4873,4632,0.218177,1.100965,20260605
XLV,equity_etf,USD,0.195004,-0.103763,-0.015915,-0.020708,0.782009,0.757759,-0.018366,-0.010824,0.635945,-0.213249,0.181839,0.148852,0.121939,0.145206,0.265137,-0.001158,2420012559205.838,0.195004,-0.103763,-0.015915,-0.020708,0.782009,0.757759,-0.018366,-0.010824,0.635945,-0.213249,0.181839,0.148852,0.121939,0.722394,0.145206,0.265137,-0.042826,-0.001158,4873,261,4873,4606,1260,4292,4873,4873,4632,0.292294,1.482425,20260605
XLY,equity_etf,USD,0.239217,-0.122199,-0.021316,-0.025099,1.050979,1.050129,0.047511,-0.000185,0.835097,-0.041543,0.482449,0.53176,0.519039,0.191749,0.225247,-0.001334,1505844659497.1367,0.239217,-0.122199,-0.021316,-0.025099,1.050979,1.050129,0.047511,-0.000185,0.835097,-0.041543,0.482449,0.53176,0.519039,0.628145,0.191749,0.225247,-0.00922,-0.001334,4873,261,4873,4606,1260,4292,4873,4873,4632,0.218525,0.962806,20260605
XOM,us_stock,USD,0.281869,-0.19099,-0.029002,-0.039638,0.918157,0.994131,0.034904,0.007726,-0.03763,-0.342924,0.144578,0.171225,-0.307569,0.418611,0.320519,-0.001613,4669042055500.223,0.281869,-0.19099,-0.029002,-0.039638,0.918157,0.994131,0.034904,0.007726,-0.03763,-0.342924,0.144578,0.171225,-0.307569,0.674775,0.418611,0.320519,-0.008083,-0.001613,4873,261,4873,4606,1260,4292,4873,4873,4632,0.67861,2.331646,20260605
XOP,equity_etf,USD,0.40039,-0.168523,-0.03304,-0.044392,1.229796,1.333318,0.203551,0.209979,-0.101628,-0.270671,0.341241,0.441515,-0.287309,0.682318,0.295242,-0.003658,1145781420871.1516,0.40039,-0.168523,-0.03304,-0.044392,1.229796,1.333318,0.203551,0.209979,-0.101628,-0.270671,0.341241,0.441515,-0.287309,0.440196,0.682318,0.295242,0.06356,-0.003658,4873,261,4873,4606,1260,4292,4873,4873,4632,0.573025,1.747694,20260605
XRP-USD,crypto,USD,0.932181,-0.585464,-0.048908,-0.076251,0.970138,1.030039,-0.012966,0.034032,0.449885,0.002261,0.563839,0.522311,0.204664,0.098691,0.232706,0.004639,4527454056044.8,0.932181,-0.585464,-0.048908,-0.076251,0.970138,1.030039,-0.012966,0.034032,0.449885,0.002261,0.563839,0.522311,0.204664,0.103572,0.098691,0.232706,0.066177,0.004639,3128,107,2150,2095,1259,2227,2150,2150,2094,-0.565663,-1.027169,20260605
XRT,equity_etf,USD,0.281476,-0.122781,-0.021044,-0.026073,1.05554,1.058032,0.008639,-0.068197,0.65432,-0.243,0.458937,0.458209,0.400888,0.198676,0.204546,-0.001031,679503920871.8613,0.281476,-0.122781,-0.021044,-0.026073,1.05554,1.058032,0.008639,-0.068197,0.65432,-0.243,0.458937,0.458209,0.400888,0.619133,0.198676,0.204546,-0.012542,-0.001031,4873,261,4873,4606,1260,4292,4873,4873,4632,0.206634,0.79603,20260605
