ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
TAN,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.059459,high,1.059459,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.059459
TAN,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.934187,medium,0.934187,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.934187
TAN,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.603612,high,0.603612,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.603612
TAN,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.245906,low,0.245906,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.245906
TAN,equity_etf,USD,stress_response,Stress-period average return,positive,0.001402,low,0.001402,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.001402
TIP,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.241184,low,0.241184,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.241184
TIP,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.217007,low,0.217007,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.217007
TIP,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.600181,high,0.600181,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.600181
TIP,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.149546,low,-0.149546,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.149546
TIP,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000329,low,-0.000329,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|inflation_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000329
TLT,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.207268,low,0.207268,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.207268
TLT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.12065,low,0.12065,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.12065
TLT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.684776,high,0.684776,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.684776
TLT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.102439,low,-0.102439,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.102439
TLT,bond_etf,USD,stress_response,Stress-period average return,negative,0.000541,low,-0.000541,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000541
TSLA,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.78056,high,1.78056,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.78056
TSLA,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.737014,high,1.737014,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.737014
TSLA,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.605204,high,0.605204,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.605204
TSLA,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.148494,low,0.148494,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.148494
TSLA,us_stock,USD,stress_response,Stress-period average return,negative,0.002695,medium,-0.002695,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.002695
TSM,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.258838,high,1.258838,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.258838
TSM,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.255767,high,1.255767,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.255767
TSM,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.609277,high,0.609277,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.609277
TSM,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.218426,low,0.218426,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.218426
TSM,us_stock,USD,stress_response,Stress-period average return,negative,0.001831,medium,-0.001831,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.001831
UNG,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.502669,medium,0.502669,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.502669
UNG,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.920974,medium,0.920974,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.920974
UNG,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,neutral,0.028038,low,-0.028038,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=-0.028038
UNG,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.087294,low,0.087294,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=0.087294
UNG,commodity_etf,USD,stress_response,Stress-period average return,negative,0.006992,high,-0.006992,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.006992
UNH,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.573709,medium,0.573709,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.573709
UNH,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.561601,medium,0.561601,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.561601
UNH,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.274448,low,0.274448,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.274448
UNH,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.066679,low,-0.066679,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.066679
UNH,us_stock,USD,stress_response,Stress-period average return,negative,0.002288,medium,-0.002288,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.002288
URA,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.172573,high,1.172573,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=1.172573
URA,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.352608,high,1.352608,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.352608
URA,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.578491,medium,0.578491,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=0.578491
URA,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.271941,low,0.271941,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=0.271941
URA,equity_etf,USD,stress_response,Stress-period average return,positive,0.000774,low,0.000774,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=0.000774
USMV,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.685795,medium,0.685795,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=0.685795
USMV,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.687224,medium,0.687224,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.687224
USMV,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.738673,high,0.738673,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.738673
USMV,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.159808,low,-0.159808,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=-0.159808
USMV,equity_etf,USD,stress_response,Stress-period average return,neutral,0.000112,low,-0.000112,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.000112
USO,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.439245,medium,0.439245,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.439245
USO,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.806281,medium,0.806281,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.806281
USO,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,negative,0.217034,low,-0.217034,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=-0.217034
USO,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.162952,low,-0.162952,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=-0.162952
USO,commodity_etf,USD,stress_response,Stress-period average return,positive,0.00114,low,0.00114,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=0.00114
V,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.870855,medium,0.870855,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.870855
V,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.788632,medium,0.788632,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.788632
V,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.412729,medium,0.412729,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.412729
V,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.174928,low,-0.174928,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.174928
V,us_stock,USD,stress_response,Stress-period average return,positive,0.002178,medium,0.002178,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.002178
VCIT,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.283519,low,0.283519,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.283519
VCIT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.237332,low,0.237332,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.237332
VCIT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.721474,high,0.721474,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.721474
VCIT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.142981,low,-0.142981,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.142981
VCIT,bond_etf,USD,stress_response,Stress-period average return,neutral,1.2e-05,low,-1.2e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-1.2e-05
VCSH,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.23886,low,0.23886,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.23886
VCSH,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.215159,low,0.215159,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.215159
VCSH,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.610625,high,0.610625,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.610625
VCSH,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.152533,low,-0.152533,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.152533
VCSH,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000314,low,0.000314,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000314
VGIT,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.199245,low,0.199245,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.199245
VGIT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.160028,low,0.160028,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.160028
VGIT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.649566,high,0.649566,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.649566
VGIT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.143646,low,-0.143646,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.143646
VGIT,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000193,low,0.000193,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000193
VGLT,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.199668,low,0.199668,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.199668
VGLT,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.118364,low,0.118364,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.118364
VGLT,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.700539,high,0.700539,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.700539
VGLT,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.097209,low,-0.097209,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.097209
VGLT,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000497,low,-0.000497,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000497
VGSH,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.202236,low,0.202236,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.202236
VGSH,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.186118,low,0.186118,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.186118
VGSH,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.551721,medium,0.551721,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.551721
VGSH,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.164926,low,-0.164926,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.164926
VGSH,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000294,low,0.000294,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000294
VIG,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.830837,medium,0.830837,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.830837
VIG,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.814651,medium,0.814651,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.814651
VIG,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.882424,high,0.882424,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.882424
VIG,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.088781,low,-0.088781,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.088781
VIG,equity_etf,USD,stress_response,Stress-period average return,neutral,8e-05,low,8e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=8e-05
VNQ,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.762622,medium,0.762622,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.762622
VNQ,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.793187,medium,0.793187,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.793187
VNQ,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.571622,medium,0.571622,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.571622
VNQ,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.144966,low,-0.144966,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.144966
VNQ,equity_etf,USD,stress_response,Stress-period average return,neutral,0.000141,low,-0.000141,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|korea_real_estate_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.000141
VTI,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.011906,high,1.011906,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=1.011906
VTI,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.005992,high,1.005992,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.005992
VTI,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.997745,high,0.997745,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.997745
VTI,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.070122,low,0.070122,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=0.070122
VTI,equity_etf,USD,stress_response,Stress-period average return,neutral,0.000448,low,0.000448,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=0.000448
VTV,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.768976,medium,0.768976,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.768976
VTV,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.774012,medium,0.774012,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.774012
VTV,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.831576,high,0.831576,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.831576
VTV,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.051586,low,-0.051586,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.051586
VTV,equity_etf,USD,stress_response,Stress-period average return,neutral,8e-06,low,8e-06,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=8e-06
VUG,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.197478,high,1.197478,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.197478
VUG,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.187673,high,1.187673,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.187673
VUG,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.958077,high,0.958077,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.958077
