ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
PPA,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.698949,high,0.698949,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|usd_exposure,corr_sp500_60d_krw=0.698949
PPA,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.08438,low,0.08438,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|usd_exposure,corr_kospi200_60d_krw=0.08438
PPA,equity_etf,USD,stress_response,Stress-period average return,negative,0.002299,medium,-0.002299,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|usd_exposure,avg_stress_ret_krw=-0.002299
PSQ,inverse_etf,USD,market_beta_sp500,S&P500 beta,negative,0.546222,medium,-0.546222,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=-0.546222
PSQ,inverse_etf,USD,downside_beta_sp500,S&P500 downside beta,negative,0.586469,medium,-0.586469,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=-0.586469
PSQ,inverse_etf,USD,corr_sp500_60d,S&P500 60d correlation,negative,0.278081,low,-0.278081,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=-0.278081
PSQ,inverse_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.231851,low,-0.231851,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=-0.231851
PSQ,inverse_etf,USD,stress_response,Stress-period average return,positive,0.00114,low,0.00114,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=0.00114
QCOM,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.103963,high,1.103963,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.103963
QCOM,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.042543,high,1.042543,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.042543
QCOM,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.18057,low,0.18057,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.18057
QCOM,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.00981,low,-0.00981,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=-0.00981
QCOM,us_stock,USD,stress_response,Stress-period average return,negative,0.001203,low,-0.001203,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.001203
QQQ,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.038977,high,1.038977,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.038977
QQQ,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.999801,medium,0.999801,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.999801
QQQ,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.945275,high,0.945275,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.945275
QQQ,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.052996,low,0.052996,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.052996
QQQ,equity_etf,USD,stress_response,Stress-period average return,negative,0.001386,low,-0.001386,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.001386
QUAL,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.993312,medium,0.993312,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.993312
QUAL,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.975391,medium,0.975391,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.975391
QUAL,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.978532,high,0.978532,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.978532
QUAL,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.17049,low,-0.17049,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.17049
QUAL,equity_etf,USD,stress_response,Stress-period average return,negative,0.001361,low,-0.001361,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001361
RSP,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.012633,high,1.012633,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.012633
RSP,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.021959,high,1.021959,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.021959
RSP,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.903261,high,0.903261,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.903261
RSP,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.13458,low,-0.13458,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.13458
RSP,equity_etf,USD,stress_response,Stress-period average return,negative,0.001726,medium,-0.001726,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001726
SCHD,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.864684,medium,0.864684,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.864684
SCHD,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.864187,medium,0.864187,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.864187
SCHD,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.582087,medium,0.582087,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.582087
SCHD,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.290695,low,-0.290695,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.290695
SCHD,equity_etf,USD,stress_response,Stress-period average return,negative,0.001156,low,-0.001156,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001156
SGOV,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.19114,low,0.19114,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.19114
SGOV,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.169954,low,0.169954,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.169954
SGOV,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.530488,medium,0.530488,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.530488
SGOV,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.264782,low,-0.264782,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.264782
SGOV,bond_etf,USD,stress_response,Stress-period average return,neutral,0.000444,low,0.000444,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000444
SH,inverse_etf,USD,market_beta_sp500,S&P500 beta,negative,0.508382,medium,-0.508382,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=-0.508382
SH,inverse_etf,USD,downside_beta_sp500,S&P500 downside beta,negative,0.587169,medium,-0.587169,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=-0.587169
SH,inverse_etf,USD,corr_sp500_60d,S&P500 60d correlation,negative,0.192165,low,-0.192165,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=-0.192165
SH,inverse_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.197598,low,-0.197598,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=-0.197598
SH,inverse_etf,USD,stress_response,Stress-period average return,positive,0.001278,low,0.001278,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=0.001278
SHV,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.243182,low,0.243182,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.243182
SHV,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.204882,low,0.204882,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.204882
SHV,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.50791,medium,0.50791,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.50791
SHV,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.200351,low,-0.200351,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.200351
SHV,bond_etf,USD,stress_response,Stress-period average return,neutral,7.6e-05,low,-7.6e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-7.6e-05
SHY,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.230569,low,0.230569,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.230569
SHY,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.188915,low,0.188915,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.188915
SHY,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.574263,medium,0.574263,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.574263
SHY,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.214996,low,-0.214996,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.214996
SHY,bond_etf,USD,stress_response,Stress-period average return,neutral,1.1e-05,low,-1.1e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-1.1e-05
SLV,commodity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.481664,medium,0.481664,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,beta_sp500_1y_krw=0.481664
SLV,commodity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.587307,medium,0.587307,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.587307
SLV,commodity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.561241,medium,0.561241,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_sp500_60d_krw=0.561241
SLV,commodity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.140232,low,0.140232,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|usd_exposure,corr_kospi200_60d_krw=0.140232
SLV,commodity_etf,USD,stress_response,Stress-period average return,negative,0.002979,medium,-0.002979,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|usd_exposure,avg_stress_ret_krw=-0.002979
SMH,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.181609,high,1.181609,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.181609
SMH,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.091191,high,1.091191,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.091191
SMH,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.707642,high,0.707642,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.707642
SMH,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.170353,low,0.170353,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.170353
SMH,equity_etf,USD,stress_response,Stress-period average return,negative,0.001074,low,-0.001074,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.001074
SOL-USD,crypto,USD,market_beta_sp500,S&P500 beta,positive,1.643201,high,1.643201,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.643201
SOL-USD,crypto,USD,downside_beta_sp500,S&P500 downside beta,positive,1.573198,high,1.573198,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.573198
SOL-USD,crypto,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.349485,medium,0.349485,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.349485
SOL-USD,crypto,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.099189,low,-0.099189,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.099189
SOL-USD,crypto,USD,stress_response,Stress-period average return,positive,0.011753,high,0.011753,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.011753
SPLV,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,0.763004,medium,0.763004,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=0.763004
SPLV,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.782069,medium,0.782069,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.782069
SPLV,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.565778,medium,0.565778,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.565778
SPLV,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.27585,low,-0.27585,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=-0.27585
SPLV,equity_etf,USD,stress_response,Stress-period average return,negative,0.001171,low,-0.001171,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.001171
SPY,equity_etf,USD,market_beta_sp500,S&P500 beta,positive,1.0,high,1.0,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.0
SPY,equity_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,1.0,high,1.0,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.0
SPY,equity_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,1.0,high,1.0,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=1.0
SPY,equity_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.038279,low,-0.038279,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.038279
SPY,equity_etf,USD,stress_response,Stress-period average return,negative,0.001459,low,-0.001459,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=-0.001459
