candidate_ticker,candidate_bucket,risk_bucket_match,input_aware_score,status,message,hedge_weight_pct,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,allocation_method,allocation_weights,allocation_objective_reason,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,base_downside_beta_sp500_krw,proposed_downside_beta_sp500_krw,base_corr_kospi200_krw,proposed_corr_kospi200_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,annual_return_improve,annual_return_improve_pct,downside_beta_improve,kospi_corr_improve,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,score_component_scenario,score_component_concentration,recommendation_status,gate_fail_reasons,reference_reason,dq_warning_reasons,dq_blocking_reasons,dq_penalty,concentration_warning,recommendation_confidence_score,base_scenario_vulnerability,proposed_scenario_vulnerability,base_gate_vulnerability,proposed_gate_vulnerability,scenario_vulnerability_delta,gate_vulnerability_delta,scenario_score_component,scenario_vulnerability_reduction,adverse_scenario_penalty,factor_concentration_penalty,direct_vulnerability_match_score,portfolio_vulnerability_tags,candidate_vulnerability_tags,generic_safe_asset_flag,cash_like_flag,benchmark_role_default,max_grade_without_direct_match,recommended_role,candidate_role,candidate_role_reason_ko,scenario_reason_ko,final_score,recommendation_reason,weights_snapshot
261240.KS,kr_etf,usd_strength_krw_weakness,0.799416,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""261240.KS"": 20.0}",single candidate allocation,0.241523,0.190731,-0.470443,-0.365549,-0.032992,-0.025274,0.28602,0.310533,1.060023,1.470831,-0.004119,-0.003701,0.149971,0.172113,0.412686,0.406108,0.453714,0.441289,0.872503,0.853852,21.029896,22.296942,23.394967,0.000418,-0.022142,0.006578,0.006578,0.410808,38.754628,0.024513,8.570409,0.012424,0.018651,1934901095.5,0.612628,0.765768,0.565309,0.403692,0.739326,0.0,0.558672,1.0,PASS_RECOMMEND,,,DQ WARN non-blocking - 261240.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.476861,0.583,0.542905,-0.058672,-0.040095,0.558672,0.058672,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,korea_domestic_credit|krw_weakness|usd_hedge|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,261240.KS: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.736239,"핵심 취약점 직접 완화, factor 집중 완화, MDD 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""261240.KS"": 20.0}"
FXY,fx_etf,usd_strength_krw_weakness,0.792893,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""FXY"": 20.0}",single candidate allocation,0.241523,0.191581,-0.470443,-0.406338,-0.032992,-0.025973,0.28602,0.238343,1.060023,1.087494,-0.004119,-0.003263,0.149971,0.200291,0.412686,0.350662,0.453714,0.375336,0.872503,0.86052,20.678071,13.626563,21.274435,0.000856,-0.05032,0.062024,0.062024,0.027471,2.591547,-0.047677,-16.669145,0.078378,0.011983,16328772448.012259,0.554027,0.546868,0.709713,0.581762,0.292837,0.0,0.605144,1.0,REFERENCE_ONLY,,annual return drag soft warning,DQ WARN non-blocking - FXY: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.430389,0.583,0.4664,-0.105144,-0.1166,0.605144,0.105144,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,fx_hedge|usdkrw_fx_korea|yen,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,FXY: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.729612,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""FXY"": 20.0}"
BTAL,equity_etf,metadata_direct_match,0.783996,FAIL,FAIL: Stress 개선 미달,20.0,20.0,,,,,1,single_asset_budget,"{""BTAL"": 20.0}",single candidate allocation,0.241523,0.180222,-0.470443,-0.347318,-0.032992,-0.023814,0.28602,0.271324,1.060023,1.339035,-0.004119,-0.004342,0.149971,0.139468,0.412686,0.335537,0.453714,0.405059,0.872503,0.843491,25.381033,26.172169,27.818616,-0.000223,0.010503,0.077149,0.077149,0.279012,26.321361,-0.014696,-5.138217,0.048655,0.029012,17558403987.19082,0.734878,0.863606,0.353856,0.630334,0.585818,0.0,0.569019,1.0,FAIL_GATE,Stress 개선 미달,annual return drag soft warning,DQ WARN non-blocking - BTAL: extreme_return_outlier_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.466514,0.583,0.486973,-0.069019,-0.096027,0.569019,0.069019,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,growth_beta_offset|low_beta|market_neutral|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,BTAL: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.703209,"핵심 취약점 직접 완화, factor 집중 완화, MDD 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""BTAL"": 20.0}"
FXF,fx_etf,metadata_direct_match,0.776642,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""FXF"": 20.0}",single candidate allocation,0.241523,0.194667,-0.470443,-0.384344,-0.032992,-0.026599,0.28602,0.244645,1.060023,1.102628,-0.004119,-0.003511,0.149971,0.200052,0.412686,0.372349,0.453714,0.401355,0.872503,0.863342,19.400408,18.301785,19.379845,0.000608,-0.050081,0.040337,0.040337,0.042605,4.019291,-0.041375,-14.465799,0.052358,0.009161,12866218139.350985,0.501669,0.664903,0.627922,0.512112,0.310465,0.0,0.600495,1.0,REFERENCE_ONLY,,annual return drag soft warning,DQ WARN non-blocking - FXF: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.435038,0.583,0.4664,-0.100495,-0.1166,0.600495,0.100495,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,fx_hedge|swiss_franc|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,FXF: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.71887,"핵심 취약점 직접 완화, factor 집중 완화, MDD 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""FXF"": 20.0}"
FXE,fx_etf,usd_strength_krw_weakness,0.767326,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""FXE"": 20.0}",single candidate allocation,0.241523,0.195477,-0.470443,-0.396546,-0.032992,-0.026799,0.28602,0.237583,1.060023,1.06193,-0.004119,-0.003452,0.149971,0.200268,0.412686,0.38817,0.453714,0.415865,0.872503,0.860433,19.064901,15.70795,18.773307,0.000667,-0.050297,0.024516,0.024516,0.001908,0.17996,-0.048437,-16.934854,0.037849,0.01207,36392128387.92442,0.484907,0.599417,0.647476,0.461301,0.263062,0.0,0.597625,1.0,REFERENCE_ONLY,,annual return drag soft warning,DQ WARN non-blocking - FXE: fx_missing_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.437908,0.583,0.4664,-0.097625,-0.1166,0.597625,0.097625,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,euro|fx_hedge|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,FXE: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.71434,"핵심 취약점 직접 완화, factor 집중 완화, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""FXE"": 20.0}"
153130.KS,kr_etf,metadata_direct_match,0.746406,FAIL,FAIL: Stress 개선 미달,20.0,20.0,,,,,1,single_asset_budget,"{""153130.KS"": 20.0}",single candidate allocation,0.241523,0.18226,-0.470443,-0.389991,-0.032992,-0.024265,0.28602,0.264603,1.060023,1.287184,-0.004119,-0.004516,0.149971,0.150192,0.412686,0.365954,0.453714,0.444847,0.872503,0.872551,24.537161,17.101414,26.452692,-0.000397,-0.000222,0.046732,0.046732,0.227161,21.429809,-0.021418,-7.488169,0.008867,-4.8e-05,4021733917.271337,0.69713,0.634597,0.29643,0.53265,0.525424,0.0,0.541403,1.0,FAIL_GATE,Stress 개선 미달,annual return drag soft warning,DQ WARN non-blocking - 153130.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.49413,0.583,0.550699,-0.041403,-0.0323,0.541403,0.041403,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,cash_like|korea_domestic_credit|kr_short_bond|rate_shock_growth_duration|usdkrw_fx_korea,Y,Y,Y,D,scenario_vulnerability_reducer,benchmark_candidate,153130.KS: 범용 방어 benchmark입니다,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.666684,"핵심 취약점 직접 완화, factor 집중 완화, CVaR 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""153130.KS"": 20.0}"
132030.KS,kr_etf,metadata_direct_match,0.739351,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""132030.KS"": 20.0}",single candidate allocation,0.241523,0.189038,-0.470443,-0.404638,-0.032992,-0.02508,0.28602,0.277396,1.060023,1.308711,-0.004119,-0.003754,0.149971,0.131964,0.412686,0.352581,0.453714,0.437122,0.872503,0.882243,21.731067,13.987931,23.982583,0.000365,0.018007,0.060105,0.060105,0.248688,23.460618,-0.008625,-3.015357,0.016591,-0.00974,5987808271.5,0.628868,0.555992,0.547776,0.575597,0.550498,0.0,0.552189,1.0,REFERENCE_ONLY,,132030.KS: 범용 방어 benchmark입니다,DQ WARN non-blocking - 132030.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.483344,0.583,0.568257,-0.052189,-0.014743,0.552189,0.052189,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|gold|inflation_energy_shock|korea_domestic_credit|kr_listed|usdkrw_fx_korea,Y,N,Y,D,scenario_vulnerability_reducer,benchmark_candidate,132030.KS: 범용 방어 benchmark입니다,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.709093,"핵심 취약점 직접 완화, factor 집중 완화, CVaR 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""132030.KS"": 20.0}"
SPLV,equity_etf,metadata_direct_match,0.699294,FAIL,FAIL: beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""SPLV"": 20.0}",single candidate allocation,0.241523,0.19212,-0.470443,-0.391742,-0.032992,-0.02587,0.28602,0.28841,1.060023,1.345044,-0.004119,-0.004204,0.149971,0.207398,0.412686,0.514258,0.453714,0.601729,0.872503,0.857526,20.454843,16.729245,21.587335,-8.5e-05,-0.057427,-0.101572,-0.057427,0.285021,26.888205,0.00239,0.835517,-0.148015,0.014977,287491210110.17834,0.562674,0.625201,0.399503,0.198138,0.592816,0.0,0.536485,1.0,FAIL_GATE,beta/corr 감소 미달; downside beta 증가 하드 게이트,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),1.0,0.535533,0.499048,0.583,0.504126,-0.036485,-0.078873,0.536485,0.036485,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,defensive_equity|growth_beta_offset|low_volatility|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,SPLV: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.713734,"핵심 취약점 직접 완화, factor 집중 완화, DQ confidence / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""SPLV"": 20.0}"
USMV,equity_etf,usd_strength_krw_weakness,0.69632,FAIL,FAIL: Stress 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""USMV"": 20.0}",single candidate allocation,0.241523,0.192165,-0.470443,-0.397625,-0.032992,-0.025859,0.28602,0.296533,1.060023,1.387002,-0.004119,-0.00492,0.149971,0.218084,0.412686,0.517989,0.453714,0.599115,0.872503,0.852041,20.436408,15.478553,21.621642,-0.000802,-0.068113,-0.105303,-0.068113,0.326979,30.846437,0.010513,3.675443,-0.145401,0.020462,334602387749.069,0.563622,0.593625,0.163008,0.16382,0.641687,0.0,0.535013,1.0,FAIL_GATE,Stress 개선 미달; beta/corr 감소 미달; downside beta 증가 하드 게이트,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),1.0,0.535533,0.50052,0.583,0.504767,-0.035013,-0.078233,0.535013,0.035013,0.0,0.0,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,defensive_equity|growth_beta_offset|low_volatility|rate_shock_growth_duration|recession_liquidity_stress|semiconductor_ai_cycle,N,N,N,C,scenario_vulnerability_reducer,hedge_candidate,USMV: 핵심 취약점 직접 완화 후보,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.666132,"핵심 취약점 직접 완화, factor 집중 완화, DQ confidence / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""USMV"": 20.0}"
068270.KS,kr_stock,metadata_direct_match,0.695863,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""068270.KS"": 20.0}",single candidate allocation,0.241523,0.234387,-0.470443,-0.451191,-0.032992,-0.032588,0.28602,0.29885,1.060023,1.147035,-0.004119,-0.003633,0.149971,0.089918,0.412686,0.321849,0.453714,0.362677,0.872503,0.894682,2.954715,4.092283,1.226774,0.000486,0.060052,0.090837,0.090837,0.087012,8.208525,0.01283,4.485651,0.091037,-0.022179,111929123781.6099,0.0,0.306158,0.587791,0.674295,0.362187,0.0,0.52805,0.0,REFERENCE_ONLY,,068270.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,DQ WARN non-blocking - 068270.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.507483,0.583,0.570844,-0.02805,-0.012155,0.52805,0.02805,0.0,0.056468,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,korea_domestic_credit|korea_equity|quality_growth|rate_shock_growth_duration|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,068270.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.613169,"핵심 취약점 직접 완화, Downside beta reduction, 노출(beta/corr) 감소 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""068270.KS"": 20.0}"
017670.KS,kr_stock,metadata_direct_match,0.69483,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""017670.KS"": 20.0}",single candidate allocation,0.241523,0.209129,-0.470443,-0.421063,-0.032992,-0.028573,0.28602,0.25963,1.060023,1.098027,-0.004119,-0.003726,0.149971,0.156613,0.412686,0.330071,0.453714,0.370297,0.872503,0.85229,13.41241,10.4966,13.394642,0.000392,-0.006642,0.082615,0.082615,0.038004,3.585228,-0.026391,-9.22686,0.083417,0.020213,116274081861.45076,0.336265,0.467846,0.556959,0.647888,0.305105,0.0,0.552531,0.0,REFERENCE_ONLY,,annual return drag soft warning; 017670.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,DQ WARN non-blocking - 017670.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.483002,0.583,0.567621,-0.052531,-0.015378,0.552531,0.052531,0.0,0.056468,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,defensive_equity|korea_domestic_credit|korea_equity|recession_liquidity_stress|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,017670.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.640927,"핵심 취약점 직접 완화, Downside beta reduction, 노출(beta/corr) 감소 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""017670.KS"": 20.0}"
207940.KS,kr_stock,metadata_direct_match,0.692292,FAIL,FAIL: Stress 개선 미달,20.0,20.0,,,,,1,single_asset_budget,"{""207940.KS"": 20.0}",single candidate allocation,0.241523,0.225537,-0.470443,-0.398798,-0.032992,-0.030413,0.28602,0.36258,1.060023,1.474617,-0.004119,-0.004429,0.149971,0.11588,0.412686,0.39512,0.453714,0.430965,0.872503,0.88506,6.619094,15.229186,7.817208,-0.00031,0.034091,0.017566,0.034091,0.414595,39.111849,0.07656,26.767354,0.022749,-0.012557,81610677483.33333,0.18213,0.587329,0.325265,0.492053,0.743736,0.0,0.52795,0.0,FAIL_GATE,Stress 개선 미달,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),1.0,0.535533,0.507583,0.583,0.571983,-0.02795,-0.011017,0.52795,0.02795,0.0,0.056468,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,korea_domestic_credit|korea_equity|quality_growth|rate_shock_growth_duration|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,207940.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.645495,"핵심 취약점 직접 완화, DQ confidence, Sharpe 개선 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""207940.KS"": 20.0}"
055550.KS,kr_stock,metadata_direct_match,0.691623,PASS,PASS,20.0,20.0,,,,,1,single_asset_budget,"{""055550.KS"": 20.0}",single candidate allocation,0.241523,0.222689,-0.470443,-0.462889,-0.032992,-0.030636,0.28602,0.2542,1.060023,1.006788,-0.004119,-0.004216,0.149971,0.109119,0.412686,0.328383,0.453714,0.3771,0.872503,0.882942,7.798323,1.605671,7.142569,-9.7e-05,0.040852,0.084303,0.084303,-0.053235,-5.022025,-0.03182,-11.125095,0.076614,-0.010439,128405150654.80463,0.163486,0.243378,0.395503,0.65331,0.198836,0.0,0.521055,0.0,REFERENCE_ONLY,,Sharpe soft warning; annual return drag soft warning; 055550.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,DQ WARN non-blocking - 055550.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.514479,0.583,0.575167,-0.021055,-0.007832,0.521055,0.021055,0.0,0.056468,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,credit_cycle|korea_domestic_credit|korea_financial|rate_shock_growth_duration|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,055550.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.572422,"핵심 취약점 직접 완화, Downside beta reduction, 노출(beta/corr) 감소 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""055550.KS"": 20.0}"
011200.KS,kr_stock,metadata_direct_match,0.691136,FAIL,FAIL: Sharpe 악화 하드 게이트; 연환산 수익률 훼손 하드 게이트,20.0,20.0,,,,,1,single_asset_budget,"{""011200.KS"": 20.0}",single candidate allocation,0.241523,0.237541,-0.470443,-0.420575,-0.032992,-0.032126,0.28602,0.228602,1.060023,0.836076,-0.004119,-0.00332,0.149971,0.111686,0.412686,0.320771,0.453714,0.343679,0.872503,0.883796,1.648922,10.600152,2.625796,0.000799,0.038285,0.091915,0.091915,-0.223947,-21.126594,-0.057418,-20.074823,0.110034,-0.011293,31112268062.333332,0.038663,0.470461,0.691109,0.677756,0.0,0.0,0.552736,0.0,FAIL_GATE,Sharpe 악화 하드 게이트; 연환산 수익률 훼손 하드 게이트,,DQ WARN non-blocking - 011200.KS: calendar_coverage_warn,,0.1,집중위험 완화 중 - 005930.KS 39.88% -> 31.90% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 22.59% (기준 20.0% 초과),0.9,0.535533,0.482797,0.583,0.565829,-0.052736,-0.01717,0.552736,0.052736,0.0,0.056468,1.0,growth_beta|korea_domestic_credit|korea_equity|krw_exposure|usdkrw_fx_korea|semiconductor_ai_cycle,geopolitical_supply_chain|global_trade|inflation_energy_shock|korea_domestic_credit|shipping|usdkrw_fx_korea,N,N,N,C,scenario_vulnerability_reducer,diagnostic_only,011200.KS: 장세 해석용 자산으로 기본 헤지 후보에서 제외,"달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.",0.63451,"핵심 취약점 직접 완화, Downside beta reduction, Stress 방어 / 달러강세/원화약세장, 중국·무역분절 충격장, 장기금리 부담장 기준 취약도를 낮추는 후보입니다.","{""NVDA"": 22.5872, ""005930.KS"": 31.9039, ""035420.KS"": 14.2735, ""035720.KS"": 11.2355, ""011200.KS"": 20.0}"
